listing_id,num_beds,num_baths,lat,lng,property_type_apartment,property_type_bungalow,property_type_cluster_house,property_type_condo,property_type_conservation_house,property_type_corner_terrace,property_type_executive_condo,property_type_hdb,property_type_land_only,property_type_landed,property_type_semi_detached_house,property_type_shophouse,property_type_terraced_house,property_type_townhouse,property_type_walk_up,tenure_nan,tenure_freehold,tenure_99-110_year,tenure_999+year,size_sqft,dist_to_nearest_important_mrt_rounded,price,built_year,property_type,tenure
384135,3.0,4.0,1.38844105,103.8720501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1538.0,2,1925900,2016.0,executive condo,99-year leasehold
537497,3.0,2.0,1.3524952,103.8890035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1141.0,2,651000,1985.0,hdb,99-year leasehold
723456,4.0,3.0,1.3417329,103.7881476,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4725.0,3,10689000,2011.0,semi-detached house,999-year leasehold
381901,3.0,2.0,1.38625835,103.9026369,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1087.0,1,546000,1999.0,hdb,99-year leasehold
455660,3.0,4.0,1.2931673,103.8527436,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3003.0,0,11879400,2015.0,condo,99-year leasehold
493914,4.0,2.0,1.3395595,103.8476721,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1560.0,1,966000,1993.0,hdb,99-year leasehold
200257,2.0,2.0,1.2900801,103.8293057,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,743.0,2,714000,2013.0,hdb,99-year leasehold
974754,3.0,3.0,1.38033145,103.9353478,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1141.0,4,1260000,2005.0,executive condo,99-year leasehold
110373,3.0,2.0,1.33869315,103.8717495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,753.0,1,1786000,2024.0,condo,99-year leasehold
549439,3.0,3.0,1.43759565,103.800631,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1550.0,1,828300,1998.0,hdb,99-year leasehold
382457,1.0,1.0,1.31266175,103.8590991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,420.0,0,929200,2020.0,condo,99-year leasehold
278123,4.0,4.0,1.3357523,103.8078211,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2200.0,2,8569500,,bungalow,freehold
252798,3.0,2.0,1.4443312,103.7959522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1313.0,1,614200,1997.0,hdb,99-year leasehold
671093,2.0,1.0,1.4417104,103.827659,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,624.0,4,945000,2024.0,condo,99-year leasehold
709163,3.0,3.0,1.3260123,103.8500626,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1152.0,1,2737400,2024.0,condo,freehold
680468,2.0,2.0,1.3307095,103.8683907,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,667.0,1,1824900,2024.0,condo,freehold
551738,2.0,2.0,1.31507315,103.8606315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,732.0,1,787500,2017.0,hdb,99-year leasehold
934298,3.0,2.0,1.3529523,103.7234496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1109.0,3,524000,1984.0,hdb,
236789,2.0,1.0,1.3123637,103.8032709,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,667.0,1,1838600,2023.0,condo,freehold
308243,1.0,1.0,1.2937442,103.8466319,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,560.0,1,1310400,2025.0,condo,freehold
627700,3.0,2.0,1.3116278,103.7938855,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1098.0,0,2625000,2025.0,condo,99-year leasehold
118197,4.0,3.0,1.38971025,103.769851,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2056.0,3,2310000,2014.0,executive condo,99-year leasehold
180573,3.0,1.0,1.31319965,103.7882697,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,700.0,1,399000,1976.0,hdb,99-year leasehold
486600,1.0,1.0,1.29410615,103.8367347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,527.0,1,1654800,2025.0,condo,freehold
745774,6.0,6.0,1.28553725,103.8171431,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7816.0,2,4376400,1998.0,bungalow,99-year leasehold
743193,5.0,4.0,1.3171376,103.7597012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2605.0,2,4389000,2023.0,condo,99-year leasehold
119098,2.0,1.0,1.3012061,103.8829006,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,527.0,2,315000,1970.0,hdb,99-year leasehold
922524,2.0,2.0,1.4456485,103.8049883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,732.0,2,462000,2018.0,hdb,99-year leasehold
125127,3.0,2.0,1.366267,103.752349,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,990.0,2,525000,2004.0,hdb,99-year leasehold
908051,3.0,2.0,1.32797585,103.9232344,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,2,829500,2016.0,hdb,99-year leasehold
876676,4.0,2.0,1.3403365,103.8520145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1528.0,1,1113000,1986.0,hdb,99-year leasehold
207385,5.0,6.0,1.3211448,103.8136787,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4960.0,0,11739000,,terraced house,freehold
321484,6.0,6.0,1.30062,103.892783,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6353.0,2,9825900,2025.0,semi-detached house,freehold
521768,3.0,2.0,1.4218023,103.839268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,893.0,6,441000,1987.0,hdb,99-year leasehold
867804,2.0,2.0,1.2739587,103.8436353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,732.0,0,1680000,2026.0,condo,99-year leasehold
702027,3.0,2.0,1.3159003,103.8607782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1000.0,0,974400,2017.0,hdb,99-year leasehold
231434,5.0,4.0,1.2800677,103.7892211,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3000.0,2,4609500,1998.0,terraced house,freehold
708928,3.0,2.0,1.4209385,103.8361094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,904.0,5,451500,1986.0,hdb,99-year leasehold
352091,4.0,5.0,1.28301625,103.839887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2788.0,0,5250000,2023.0,condo,99-year leasehold
879362,3.0,2.0,1.34324575,103.7041028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1420.0,4,787500,2000.0,hdb,
198888,2.0,2.0,1.29636395,103.8572022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,732.0,0,2275600,2025.0,condo,99-year leasehold
350472,1.0,1.0,1.28099045,103.8527405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,688.0,0,1491000,2008.0,condo,99-year leasehold
436703,2.0,2.0,1.328667,103.9419603,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,645.0,1,357000,1986.0,hdb,
206430,2.0,2.0,1.4170171,103.8450347,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,947.0,5,1247400,2017.0,executive condo,99-year leasehold
302985,2.0,2.0,1.3091501,103.8922736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,915.0,1,1627500,2003.0,condo,freehold
823390,1.0,1.0,1.29841635,103.8571777,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,474.0,0,1462600,2024.0,condo,99-year leasehold
759703,3.0,2.0,1.2769187,103.841496,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1033.0,0,1142400,2011.0,hdb,99-year leasehold
496342,5.0,4.0,1.3393381,103.7638932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1884.0,2,3255000,2024.0,condo,freehold
886001,5.0,7.0,1.28126855,103.7847421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3992.0,1,3454500,2014.0,cluster house,freehold
862907,3.0,2.0,1.3957604,103.8882269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1205.0,1,682500,2015.0,hdb,99-year leasehold
110986,3.0,2.0,1.3742884,103.7388058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1313.0,3,672000,1999.0,hdb,
765432,2.0,1.0,1.31000285,103.8306965,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,731.0,1,2358300,2022.0,condo,freehold
639819,3.0,2.0,1.3881353,103.9077495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1011.0,1,512400,2003.0,hdb,99-year leasehold
150189,2.0,2.0,1.28099045,103.8527405,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,936.0,0,2625000,2008.0,condo,99-year leasehold
843991,3.0,4.0,1.3095826,103.800775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2045.0,1,6510000,2022.0,condo,freehold
642857,5.0,4.0,1.3393381,103.7638932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1884.0,2,4438400,2024.0,condo,freehold
806744,1.0,1.0,1.295754,103.828843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,441.0,2,1100400,2017.0,apartment,freehold
147705,3.0,2.0,1.3895406,103.879735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,2,498800,2016.0,hdb,99-year leasehold
201482,3.0,3.0,1.310429,103.802821,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1055.0,1,2884200,2025.0,condo,freehold
780058,3.0,2.0,1.36341245,103.9539423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1313.0,3,682500,1993.0,hdb,
562327,5.0,5.0,1.37269295,103.7699176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6437.0,3,9816300,,terraced house,999-year leasehold
312415,2.0,2.0,1.3088902,103.7938393,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,700.0,0,491400,1975.0,hdb,99-year leasehold
726436,3.0,2.0,1.43200585,103.8007999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1066.0,1,1320900,2017.0,executive condo,99-year leasehold
451122,2.0,2.0,1.3505014,103.8375458,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,721.0,1,456800,1984.0,hdb,99-year leasehold
335205,2.0,2.0,1.31466445,103.8310841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,980.0,1,3049200,2022.0,condo,freehold
699873,1.0,1.0,1.28301625,103.839887,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,527.0,0,1449000,2023.0,condo,99-year leasehold
360500,3.0,3.0,1.3027702,103.8694351,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1216.0,1,3861900,2023.0,condo,99-year leasehold
674210,1.0,1.0,1.3171376,103.7597012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,452.0,2,976500,2023.0,condo,99-year leasehold
204879,4.0,2.0,1.4501476,103.8157699,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1474.0,3,681300,2001.0,hdb,99-year leasehold
899403,3.0,2.0,1.3706697,103.8702974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,980.0,2,480900,1985.0,hdb,99-year leasehold
750762,1.0,1.0,1.31735885,103.8380291,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,710.0,1,1839600,2022.0,condo,freehold
535206,3.0,2.0,1.36833335,103.8585345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,2,819000,2018.0,hdb,99-year leasehold
880612,2.0,1.0,1.3638466,103.7644874,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,614.0,2,945000,2016.0,condo,99-year leasehold
888125,3.0,2.0,1.35249535,103.8837452,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1410.0,1,682500,1984.0,hdb,99-year leasehold
531545,4.0,4.0,1.3058321,103.8382586,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1292.0,1,3675000,2023.0,condo,freehold
331627,4.0,3.0,1.3768779,103.8934395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1594.0,1,945000,1987.0,hdb,99-year leasehold
242238,1.0,1.0,1.3087662,103.8090654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495.0,1,1453600,2023.0,condo,freehold
270933,5.0,7.0,1.31168995,103.7967188,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5700.0,0,8505000,1997.0,semi-detached house,freehold
465171,4.0,3.0,1.3732243,103.8299883,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2800.0,1,4074000,1980.0,terraced house,freehold
621381,3.0,2.0,1.3955935,103.8990262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1184.0,1,630000,2002.0,hdb,99-year leasehold
620473,4.0,4.0,1.3455515,103.8815143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1291.0,1,2729000,2021.0,condo,freehold
977428,2.0,2.0,1.42336745,103.8326167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,688.0,5,388500,1987.0,hdb,
854291,3.0,2.0,1.4522461,103.8165567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,936.0,4,459900,2000.0,hdb,
733391,4.0,2.0,1.3086965,103.8981317,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1130.0,1,2400200,2025.0,condo,freehold
608361,3.0,2.0,1.3735229,103.870825,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1280.0,3,756000,1997.0,hdb,
286214,4.0,6.0,1.29410615,103.8367347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2056.0,1,6905800,2025.0,condo,freehold
298715,4.0,4.0,1.3811075,103.8611384,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5000.0,3,6707400,1990.0,semi-detached house,freehold
576772,4.0,2.0,1.3997054,103.8909193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1163.0,1,1627500,2017.0,executive condo,99-year leasehold
540008,3.0,2.0,1.3984349,103.907281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,990.0,2,617400,2012.0,hdb,99-year leasehold
469860,3.0,2.0,1.3278481,103.844253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1270.0,1,714000,1981.0,hdb,99-year leasehold
665767,2.0,1.0,1.3369604,103.8594894,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,700.0,2,407400,1976.0,hdb,99-year leasehold
304451,1.0,1.0,1.33740345,103.8645277,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,506.0,2,934500,2022.0,condo,99-year leasehold
172959,2.0,2.0,1.29312325,103.819839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,797.0,3,1680000,2018.0,condo,99-year leasehold
939617,5.0,7.0,1.3233131,103.842963,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5944.0,1,9114000,1998.0,semi-detached house,freehold
562188,2.0,2.0,1.3282576,103.8607271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,720.0,1,614200,2016.0,hdb,99-year leasehold
984333,2.0,1.0,1.29773195,103.8559135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,764.0,0,2450700,2024.0,condo,99-year leasehold
166746,1.0,1.0,1.3159484,103.8575892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,592.0,0,1239000,2026.0,condo,freehold
864034,5.0,5.0,1.24362925,103.8392472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3940.0,3,7665000,2011.0,condo,99-year leasehold
961052,4.0,3.0,1.3523793,103.6967059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1152.0,6,1396500,2017.0,condo,99-year leasehold
373521,3.0,2.0,1.32217075,103.73777,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,990.0,1,735000,2016.0,hdb,99-year leasehold
562132,2.0,2.0,1.32157225,103.7369274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,688.0,1,367500,1986.0,hdb,99-year leasehold
599260,2.0,2.0,1.3178852,103.8350769,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,646.0,1,1718800,2022.0,condo,freehold
740934,4.0,3.0,1.34485525,103.9476201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1281.0,1,2205000,2023.0,condo,99-year leasehold
274906,3.0,2.0,1.3306509,103.7670572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,936.0,2,1985600,2024.0,condo,999-year leasehold
720348,6.0,5.0,1.37269295,103.7699176,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6437.0,3,9815400,,terraced house,999-year leasehold
449078,2.0,1.0,1.3237658,103.8553635,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,635.0,1,367500,1973.0,hdb,99-year leasehold
416146,2.0,2.0,1.3316284,103.8463504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,721.0,1,365400,1971.0,hdb,99-year leasehold
397808,4.0,5.0,1.23962095,103.837713,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2680.0,3,5907800,2011.0,apartment,99-year leasehold
840564,5.0,6.0,1.3862854,103.9376076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7535.0,5,9030000,1977.0,bungalow,
709820,3.0,2.0,1.28798455,103.816749,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1076.0,2,942900,2005.0,hdb,
701761,3.0,2.0,1.361919,103.842855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1130.0,1,911400,1992.0,hdb,
745097,1.0,2.0,1.3111821,103.8583303,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,635.0,0,1281000,2017.0,condo,freehold
277385,5.0,4.0,1.3005809,103.8993936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2045.0,2,5336100,2024.0,condo,freehold
160821,2.0,2.0,1.42887915,103.8289181,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,732.0,5,414800,1984.0,hdb,99-year leasehold
657101,3.0,2.0,1.3366757,103.7380761,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1291.0,1,732900,1982.0,hdb,99-year leasehold
307361,3.0,2.0,1.3764684,103.9583838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1151.0,4,1470000,2016.0,executive condo,99-year leasehold
894229,3.0,2.0,1.336593,103.69788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1184.0,5,609000,2002.0,hdb,
263374,4.0,3.0,1.38508565,103.8396776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2863.0,2,3150000,1997.0,condo,99-year leasehold
559672,2.0,2.0,1.44352515,103.8189253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,753.0,4,922800,2018.0,executive condo,99-year leasehold
449175,1.0,1.0,1.3691925,103.869834,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,538.0,2,963900,2024.0,condo,99-year leasehold
509163,2.0,2.0,1.3252767,103.9326308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,657.0,2,1375500,2027.0,condo,99-year leasehold
225948,2.0,2.0,1.31092595,103.8827043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,592.0,1,932400,2017.0,condo,freehold
510922,3.0,3.0,1.3252767,103.9326308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1087.0,2,2331000,2027.0,condo,99-year leasehold
693489,2.0,2.0,1.31388775,103.852253,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,721.0,0,471200,1976.0,hdb,99-year leasehold
852559,3.0,2.0,1.37481095,103.7426229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,990.0,3,577500,2016.0,hdb,99-year leasehold
238586,3.0,3.0,1.3862854,103.9376076,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3513.0,5,2919000,1977.0,corner terrace,
115794,2.0,1.0,1.32088815,103.9100893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,560.0,2,932400,2012.0,condo,freehold
251861,1.0,1.0,1.3087662,103.8090654,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,495.0,1,1469000,2023.0,condo,freehold
671674,3.0,2.0,1.4180438,103.8405602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1216.0,5,766500,2016.0,hdb,99-year leasehold
144270,3.0,2.0,1.44661165,103.8291299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1001.0,5,619500,2017.0,hdb,99-year leasehold
485567,1.0,1.0,1.27944335,103.8473533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,527.0,0,1155000,2011.0,condo,99-year leasehold
905855,6.0,6.0,1.36703,103.8899665,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4865.0,2,4200000,2022.0,semi-detached house,99-year leasehold
323808,3.0,3.0,1.4321746,103.7978001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1216.0,1,1239000,2008.0,executive condo,99-year leasehold
687498,3.0,2.0,1.4317137,103.7931611,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1356.0,1,651000,1999.0,hdb,99-year leasehold
214077,2.0,1.0,1.3252767,103.9326308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,656.0,2,1549800,2027.0,condo,99-year leasehold
849863,1.0,1.0,1.295754,103.828843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,473.0,2,1110900,2017.0,apartment,freehold
479703,3.0,2.0,1.4526156,103.8157504,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,936.0,4,462000,2000.0,hdb,
746049,3.0,3.0,1.3443339,103.8786904,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,990.0,1,2232300,2022.0,condo,freehold
232704,3.0,3.0,1.28617715,103.83955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1141.0,1,2736700,2025.0,condo,99-year leasehold
994318,2.0,1.0,1.295754,103.828843,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,775.0,2,1773300,2017.0,apartment,freehold
534671,4.0,2.0,1.3545847,103.7022499,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1356.0,5,598500,2002.0,hdb,99-year leasehold
208152,6.0,5.0,1.36024465,103.8651108,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5200.0,1,5460000,,semi-detached house,
175159,3.0,2.0,1.3435375,103.7036647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,930.0,4,491400,2000.0,hdb,
463554,2.0,2.0,1.3159484,103.8575892,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,721.0,0,1142400,2026.0,condo,freehold
255168,2.0,2.0,1.3293913,103.9210537,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,731.0,2,399000,1981.0,hdb,99-year leasehold
852490,4.0,2.0,1.3877385,103.9052501,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1410.0,1,735000,2000.0,hdb,99-year leasehold
769197,5.0,3.0,1.4438513,103.8199243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1593.0,4,2079000,2016.0,executive condo,99-year leasehold
248370,4.0,3.0,1.3321734,103.7241946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1335.0,2,1659000,2016.0,executive condo,99-year leasehold
964464,5.0,6.0,1.3101838,103.8359137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5920.0,0,34125000,2025.0,condo,freehold
398337,2.0,2.0,1.330403,103.7949393,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,721.0,2,2162600,2021.0,condo,freehold
948838,3.0,3.0,1.2980308,103.7663779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1217.0,2,1470000,1998.0,condo,99-year leasehold
124043,3.0,2.0,1.4472891,103.7708303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,969.0,2,514500,2004.0,hdb,99-year leasehold
255021,3.0,2.0,1.3564968,103.8463444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1097.0,1,819000,1998.0,hdb,99-year leasehold
277373,2.0,2.0,1.3120762,103.8040548,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,732.0,1,2071600,2023.0,condo,freehold
528984,4.0,4.0,1.31466445,103.8310841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1572.0,1,4929800,2022.0,condo,freehold
636553,2.0,2.0,1.3968625,103.8799596,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,731.0,2,491400,2016.0,hdb,99-year leasehold
939575,3.0,2.0,1.3768779,103.8934395,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1130.0,1,512400,1991.0,hdb,99-year leasehold
226461,2.0,1.0,1.30010805,103.8466745,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,614.0,0,1778700,2023.0,condo,99-year leasehold
595149,3.0,2.0,1.3461381,103.957432,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,904.0,1,525000,1987.0,hdb,
111174,2.0,2.0,1.30489855,103.8276986,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1313.0,1,5682000,2022.0,condo,freehold
